id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,tv_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
46352,Blue Period,2021-10-02,2021-12-18,"Second-year high school student Yatora Yaguchi is a delinquent with excellent grades, but is unmotivated to find his true calling in life. Yatora spends his days working hard to maintain his academic standing while hanging out with his equally unambitious friends. However, beneath his carefree demeanor, Yatora does not enjoy either activity and wishes he could find something more fulfilling.

While mulling over his predicament, Yatora finds himself staring at a vibrant landscape of Shibuya. Unable to express how he feels about the unusually breathtaking sight, he picks up a paintbrush, hoping his thoughts will be conveyed on canvas. After receiving praise for his work, the joy he feels sends him on a journey to enter the extremely competitive Tokyo University of the Arts—a school that only accepts one in every 200 applicants.

Facing talented peers, a lack of understanding of the fine arts, and struggles to obtain his parents’ approval, Yatora is confronted by much adversity. In the hopes of securing one of the five prestigious spots in his program of choice, Yatora must show that his inexperience does not define him. 

[Written by MAL Rewrite]",7.88,733,593,310215,107360,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 23, 'name': 'School'}, {'id': 42, 'name': 'Seinen'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1426,pg_13,"[{'id': 35, 'name': 'Seven Arcs'}]",426,saturday,01:25,2021.0,fall,62935.0,119436.0,9851.0,12170.0,107991.0,312383.0,0.9295,0.0705
35075,Hoozuki no Reitetsu 2nd Season,2017-10-08,2017-12-31,"Just as in this life, the afterlife needs a calm troubleshooter to deal with the bureaucratic headaches that come from keeping things in order. Enter Hozuki: a cool and collected demon who’s badly in need of a vacation.

(Source: HIDIVE)",7.88,736,2854,41730,16102,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 10, 'name': 'Fantasy'}, {'id': 42, 'name': 'Seinen'}, {'id': 37, 'name': 'Supernatural'}]",13,manga,1420,pg_13,"[{'id': 37, 'name': 'Studio Deen'}]",427,sunday,01:00,2017.0,fall,3176.0,21969.0,1311.0,924.0,14441.0,41821.0,0.9466,0.0534
40935,Beastars 2nd Season,2021-01-07,2021-03-25,"""Beastar""—a title awarded to beasts who prove their excellence through fighting inequality to unite carnivores and herbivores in an anthropomorphic animal society. Cherryton Academy has gone five years without one such leader. However, following the murder of an alpaca within the school boundaries, the growing tension between the different species poses a greater need for a Beastar to ensure peace and harmony. 

When Louis, the prime candidate for this prestigious role, rejects the offer and leaves the academy, the student council declares to honor any student who captures the culprit of the aforementioned murder as Beastar. Meanwhile, Legoshi's sense of duty as a strong wolf who must protect the weak pushes him to investigate the incident. To further complicate his life, he struggles to manage his complex feelings for the white rabbit, Haru.

[Written by MAL Rewrite]",7.87,740,514,349374,159575,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1370,r,"[{'id': 1109, 'name': 'Orange'}]",428,thursday,00:55,2021.0,winter,33077.0,195641.0,7853.0,4591.0,109144.0,350306.0,0.9645,0.0355
9513,Beelzebub,2011-01-09,2012-03-25,"Ishiyama High is a school populated entirely by delinquents, where nonstop violence and lawlessness are the norm. However, there is one universally acknowledged rule—don't cross first year student Tatsumi Oga, Ishiyama's most vicious fighter.

One day, Oga is by a riverbed when he encounters a man floating down the river. After being retrieved by Oga, the man splits down the middle to reveal a baby, which crawls onto Oga's back and immediately forms an attachment to him. Though he doesn't know it yet, this baby is named Kaiser de Emperana Beelzebub IV, or ""Baby Beel"" for short—the son of the Demon Lord!

As if finding the future Lord of the Underworld isn't enough, Oga is also confronted by Hildegard, Beel's demon maid. Together they attempt to raise Baby Beel—although surrounded by juvenile delinquents and demonic powers, the two of them may be in for more of a challenge than they can imagine.

[Written by MAL Rewrite]",7.87,741,322,534977,232358,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",60,manga,1470,pg_13,"[{'id': 1129, 'name': 'Pierrot Plus'}]",429,sunday,NIL,2011.0,winter,46565.0,289913.0,37394.0,38583.0,122911.0,535366.0,0.8581,0.1419
532,Bishoujo Senshi Sailor Moon S,1994-03-19,1995-02-25,"The Sailor Guardians and their leader, Sailor Moon, continue their duty of protecting Earth from any who would dare cause it harm. However, Sailor Mars' apocalyptic visions and the appearance of two new guardians—Sailor Neptune and Sailor Uranus—signal that a new battle will soon begin.
 
These newcomers seek three Talismans that are inside the Pure Heart Crystals within human beings. Once brought together, these objects form The Holy Grail, a magical relic with extraordinary abilities. They want to use the Grail to save the world, but an evil organization known as the Death Busters seeks its power for their own desires.

The removal of a Talisman from a person's Heart Crystal will cause their death, something that Uranus and Neptune see as a necessary sacrifice to form the Grail, while Sailor Moon and her group deem it unforgivable. But can any sacrifice be worth the cost if it saves the lives of the entire human race?

[Written by MAL Rewrite]
",7.87,742,1388,129529,68350,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",38,manga,1440,pg_13,"[{'id': 18, 'name': 'Toei Animation'}]",430,NIL,NIL,1994.0,spring,4468.0,100636.0,2986.0,1876.0,19735.0,129701.0,0.9625,0.0375
1695,Les Misérables: Shoujo Cosette,2007-01-07,2007-12-30,"In 19th century France, a struggling single mother, Fantine, leaves her three-year-old daughter Cosette in the care of her new acquaintances, the Thernadiers. Unfortunately, Cosette's caretakers prove to be anything but loving, and the poor girl is subjected to repeated abuse and forced servitude. Still, she endures the torment in the hopes of seeing her mother once again.

One night, while doing errands for her host family, Cosette is assisted by an honorable stranger named Jean Valjean. After a brief conversation with the young girl, Jean acknowledges her as the type of person he has been seeking and rescues her from the clutches of the Thernadiers. They make their way to a nearby town where Cosette enjoys a new life thanks to her savior.

Under Jean's guidance, Cosette promises to help others with her newfound freedom. She pledges to heal the nation, ensuring that no one else suffers her fate. Though the road ahead is paved with tragedies left by the French Revolution, this idealistic girl will not rest until France is freed from poverty and suffering.

[Written by MAL Rewrite]",7.87,749,3714,25265,7485,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 13, 'name': 'Historical'}, {'id': 25, 'name': 'Shoujo'}, {'id': 36, 'name': 'Slice of Life'}]",52,novel,1460,g,"[{'id': 22, 'name': 'Nippon Animation'}]",431,NIL,NIL,2007.0,winter,1297.0,9725.0,1283.0,1036.0,11963.0,25304.0,0.9084,0.0916
42670,Princess Connect! Re:Dive Season 2,2022-01-11,airing,"The members of the Gourmet Guild—Yuuki, Kokkoro, Pecorine, and Karyl—continue to scour the world in pursuit of their goal to seek out all delicious food in existence. However, as their adventures progress, the mysteries behind Yuuki's memories, Karyl's allegiance, and Pecorine's heritage begin to come together—seemingly forming the truth that makes up the world's very foundation.

[Written by MAL Rewrite]
",7.87,753,1977,79494,9670,white,tv,currently_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}]",12,game,1380,pg_13,"[{'id': 1893, 'name': 'CygamesPictures'}]",432,tuesday,00:00,2022.0,winter,32376.0,8.0,1032.0,1024.0,45071.0,79511.0,0.9741,0.0259
569,Musekinin Kanchou Tylor,1993-01-25,1993-07-19,"Justy Ueki Tylor is an average 20-year-old man: lazy, greedy, and a passionate womanizer. He plans to land an easy job with the United Planets Space Force that pays decently and is also far away from the rigorous combat raging throughout the galaxy.

However, Tylor's dreams of living a simple life are brought to a sudden halt when he stumbles into a dangerous hostage situation. Through one strange mishap after another, Tylor miraculously manages to save the hostages and is awarded command of the decrepit space-cruiser Soyokaze!

Now Tylor finds himself in charge of sending mad mercenaries, proud pilots, skeptical colleagues, and harsh commanders through the infinite expanse of the universe, all the while avoiding the looming threat of the Holy Raalgon Empire. What misadventures await the irresponsible Captain Tylor?

[Written by MAL Rewrite]",7.86,757,2799,42950,13635,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 38, 'name': 'Military'}, {'id': 20, 'name': 'Parody'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 29, 'name': 'Space'}]",26,light_novel,1410,pg_13,"[{'id': 103, 'name': 'Tatsunoko Production'}]",433,monday,18:00,1993.0,winter,2352.0,16476.0,1869.0,1368.0,20924.0,42989.0,0.9247,0.0753
32093,Tanaka-kun wa Itsumo Kedaruge,2016-04-09,2016-06-25,"For high school student Tanaka, the act of being listless is a way of life. Known for his inattentiveness and ability to fall asleep anywhere, Tanaka prays that each day will be as uneventful as the last, seeking to preserve his lazy lifestyle however he can by avoiding situations that require him to exert himself. Along with his dependable friend Oota who helps him with tasks he is unable to accomplish, the lethargic teenager constantly deals with events that prevent him from experiencing the quiet and peaceful days he longs for.

[Written by MAL Rewrite]",7.86,759,450,396799,177260,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}]",12,web_manga,1440,pg_13,"[{'id': 300, 'name': 'SILVER LINK.'}]",434,saturday,22:00,2016.0,spring,25722.0,227099.0,13166.0,13268.0,118996.0,398251.0,0.9336,0.0664
6582,Tentai Senshi Sunred 2nd Season,2009-10-03,2010-03-27,The second season of Tentai Senshi Sunred.,7.86,760,6201,7372,3198,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 20, 'name': 'Parody'}, {'id': 42, 'name': 'Seinen'}, {'id': 31, 'name': 'Super Power'}]",26,manga,780,pg_13,"[{'id': 88, 'name': 'AIC ASTA'}]",435,NIL,NIL,2009.0,fall,479.0,4004.0,303.0,287.0,2307.0,7380.0,0.9201,0.0799
17909,Uchouten Kazoku,2013-07-07,2013-09-29,"Kyoto has been populated by groups of tanuki and tengu for years, living alongside humans who are oblivious to the existence of these creatures. Yasaburou Shimogamo is the third son of an influential tanuki family who spends his carefree days taking care of an old tengu, observing humans through his ability to shapeshift, and dealing with the mysterious woman named Benten.

Behind the peace and tranquility, however, is a painful memory from long ago as Yasaburou's father, head of the tanuki community, was killed and eaten by a group of humans known as the Friday Fellows. Uchouten Kazoku follows the trials and tribulations of the Shimogamo brothers as they struggle to avoid their own grisly demise while coming ever closer to unraveling the truth behind their father's death.

[Written by MAL Rewrite]",7.86,761,1225,152427,48127,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 36, 'name': 'Slice of Life'}]",13,novel,1440,pg_13,"[{'id': 132, 'name': 'P.A. Works'}]",436,sunday,22:00,2013.0,summer,8651.0,59318.0,5910.0,5736.0,72853.0,152468.0,0.9236,0.0764
23289,Gekkan Shoujo Nozaki-kun,2014-07-07,2014-09-22,"Chiyo Sakura is a cheerful high school girl who has fallen head over heels for the oblivious Umetarou Nozaki. Much to Chiyo's confusion, when she confesses to her beloved Nozaki, he hands her an unfamiliar autograph. As it turns out, the stoic teenage boy is actually a respected shoujo mangaka, publishing under the pen name Sakiko Yumeno! A series of misunderstandings leads to Chiyo becoming one of Nozaki's manga assistants.

Throughout the hilarious events that ensue, she befriends many of her quirky schoolmates, including her seemingly shameless fellow assistant, Mikoto Mikoshiba, and the ""Prince of the School,"" Yuu Kashima. Gekkan Shoujo Nozaki-kun follows Chiyo as she strives to help Nozaki with his manga and hopes that he will eventually notice her feelings.

[Written by MAL Rewrite]",7.86,764,155,823641,445536,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}]",12,4_koma_manga,1440,pg_13,"[{'id': 95, 'name': 'Doga Kobo'}]",437,monday,01:05,2014.0,summer,42161.0,567879.0,23090.0,20578.0,170119.0,823827.0,0.947,0.053
36028,Golden Kamuy,2018-04-09,2018-06-25,"In early 1900s Hokkaido after the Russo-Japanese war, Saichi Sugimoto tirelessly pans for gold. Nicknamed ""Sugimoto the Immortal"" for his death-defying acts in battle, the ex-soldier seeks fortune in order to fulfill a promise made to his best friend before he was killed in action: to support his family, especially his widow who needs treatment overseas for her deteriorating eyesight. One day, a drunken companion tells Sugimoto the tale of a man who murdered a group of Ainu and stole a fortune in gold. Before his arrest by the police, he hid the gold somewhere in Hokkaido. The only clue to its location is the coded map he tattooed on the bodies of his cellmates in exchange for a share of the treasure, should they manage to escape and find it.

Sugimoto does not think much of the tale until he discovers the drunken man’s corpse bearing the same tattoos described in the story. But before he can collect his thoughts, a grizzly bear—the cause of the man's demise—approaches Sugimoto, intent on finishing her meal. He is saved by a young Ainu girl named Asirpa, whose father happened to be one of the murdered Ainu. With Asirpa's hunting skills and Sugimoto's survival instincts, the pair agree to join forces and find the hidden treasure—one to get back what was rightfully her people's, and the other to fulfill his friend's dying wish.

[Written by MAL Rewrite]
",7.86,765,637,294742,119998,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 13, 'name': 'Historical'}, {'id': 42, 'name': 'Seinen'}]",12,manga,1420,r,"[{'id': 1393, 'name': 'Geno Studio'}]",438,monday,23:00,2018.0,spring,25027.0,146786.0,10578.0,9295.0,104263.0,295949.0,0.9328,0.0672
