id,title,start_date,end_date,synopsis,mean,rank,popularity,num_list_users,num_scoring_users,nsfw,media_type,status,genres,num_episodes,source,average_episode_duration,rating,studios,bypopularity_ranking,broadcast_day_of_the_week,broadcast_start_time,start_season_year,start_season_season,statistics_watching,statistics_completed,statistics_on_hold,statistics_dropped,statistics_plan_to_watch,statistics_num_list_users,positive_viewership_fraction,negative_viewership_fraction
16417,Tamako Market,2013-01-10,2013-03-28,"Inside the Usagiyama Shopping District lies an eccentric but close-knit community of business owners. Tamako Kitashirakawa, a clumsy though adorable teenage girl, belongs to a family of mochi bakers who own a quaint shop called Tama-ya. One day, Tamako stumbles upon a talking bird that presents himself as royalty from a distant land. Dera Mochimazzi, as he calls himself, states that he’s seeking a bride for his country’s prince. Intent on his mission, Dera follows Tamako home and develops an addiction to mochi, becoming painfully overweight and subsequently unable to fly back to his homeland; thus, he takes up residence with Tamako's family and becomes the community’s beloved mascot.

Meanwhile, Tamako's friend, Mochizou Ooji, continues to hide his true feelings for her. Their fathers are fierce mochi rivals, but will it be enough to drive a wedge between Tamako and Mochizou? And just what will happen to Dera's task of finding his prince’s destined bride?

[Written by MAL Rewrite]",7.39,2029.0,487,368953,147256,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",12,original,1420,pg_13,"[{'id': 2, 'name': 'Kyoto Animation'}]",487,NIL,NIL,2013.0,winter,19224.0,188325.0,12643.0,12174.0,136792.0,369158.0,0.9328,0.0672
29095,Grisaia no Rakuen,2015-04-19,2015-06-21,"Grisaia no Rakuen begins right at the end of the previous installment, Grisaia no Meikyuu. Kazami Yuuji is arrested under suspicion for terrorism. A video showing apparently concrete proof that Yuuji committed these acts, and he is held in custody by Ichigaya.

Ichigaya knows full well that Yuuji didn't commit the crimes he has been accused of. But he did fail to assassinate Heath Oslo, who is the leader of the terrorist organization with an extremely devastating weapon in their possession. In fact, Ichigaya have their own plans for Yuuji... 

But all may not be lost for Yuuji. The girls of the Mihama Academy are not about to let Yuuji be used for political gain, and neither may the mysterious new figure which appears before them.",7.79,886.0,488,365840,198760,white,tv,finished_airing,"[{'id': 8, 'name': 'Drama'}, {'id': 35, 'name': 'Harem'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}]",10,visual_novel,1420,r,"[{'id': 441, 'name': '8bit'}]",488,sunday,23:00,2015.0,spring,14881.0,270030.0,6201.0,5144.0,69568.0,365824.0,0.969,0.031
3785,Evangelion: 3.0 You Can (Not) Redo,2012-11-17,2012-11-17,"Fourteen years after the Third Impact, the Earth is a post-apocalyptic wasteland, human civilization is in ruins, and the people Shinji Ikari knows are almost unrecognizable. Trapped inside Evangelion Unit-01, he is recovered from space by Asuka Langley Shikinami and Mari Illustrious Makinami, only to find himself a prisoner of WILLE, a military faction led by his former guardian Misato Katsuragi. Cold and bitter, his former allies view him with suspicion and refuse to support him as he comes to terms with the consequences of his actions.

A hurt and confused Shinji is rescued from WILLE by Rei Ayanami and returned to NERV headquarters. There, he meets and quickly befriends the enigmatic Kaworu Nagisa, who offers him warmth and insight into the state of NERV's war with the Angels. But Shinji and Kaworu's brief respite lies on the eve of a new battle, one in which Shinji finds that his enemies are no longer Angels but former comrades. In this bitter confrontation to determine the future of the world, Shinji will learn first-hand that the past truly cannot be undone.

[Written by MAL Rewrite]",7.62,1269.0,489,365606,213706,white,movie,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 8, 'name': 'Drama'}, {'id': 18, 'name': 'Mecha'}, {'id': 40, 'name': 'Psychological'}, {'id': 24, 'name': 'Sci-Fi'}]",1,original,5749,pg_13,"[{'id': 47, 'name': 'Khara'}]",489,NIL,NIL,2012.0,fall,4691.0,282413.0,2057.0,811.0,76318.0,366290.0,0.9922,0.0078
49926,Kimetsu no Yaiba: Mugen Ressha-hen,2021-10-10,2021-11-28,"A mysterious string of disappearances on a certain train has caught the attention of the Demon Slayer Corps, and they have sent one of their best to exterminate what can only be a demon responsible. However, the plan to board the Mugen Train is delayed by a lesser demon who is terrorizing the mechanics and targeting a kind, elderly woman and her granddaughter. Kyoujurou Rengoku, the Flame Pillar, must eliminate the threat before boarding the train.

Sent to assist the Pillar, Tanjirou Kamado, Inosuke Hashibira, and Zenitsu Agatsuma enter the train prepared to fight. But their monstrous target already has a devious plan in store for them and the two hundred passengers: by delving deep into their consciousness, the demon intends to obliterate everyone in a stunning display of the power held by the Twelve Demon Moons. 

[Written by MAL Rewrite]",8.38,179.0,490,365298,189762,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 6, 'name': 'Demons'}, {'id': 13, 'name': 'Historical'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",7,manga,1455,r,"[{'id': 43, 'name': 'ufotable'}]",490,sunday,23:15,2021.0,fall,47866.0,252179.0,4468.0,7571.0,57183.0,369267.0,0.9674,0.0326
38186,Bokutachi wa Benkyou ga Dekinai,2019-04-07,2019-06-30,"Nariyuki Yuiga, an impoverished third-year high school student, works tirelessly to receive the VIP nomination, a scholarship that would cover all of his college tuition fees. In recognition of his hard work, the headmaster awards him the renowned scholarship.

However, this scholarship is given under one condition: he must tutor the school's geniuses in their weakest subjects! Joining his new brigade of pupils are the math maestro Rizu Ogata, who wants to study humanities; the literature legend Fumino Furuhashi, who wants to study science; and Yuiga's sports-savvy childhood friend, Uruka Takemoto, who is hopeless at everything else.

Bokutachi wa Benkyou ga Dekinai follows Yuiga as he tries to teach his three eccentric tutees in a series of strange and comedic antics. But as Ogata's and Furuhashi's ambitions conflict with their talents, will Yuiga be able to help his students achieve their dreams?

[Written by MAL Rewrite]
",7.3,2406.0,491,364903,187186,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",13,manga,1420,pg_13,"[{'id': 1873, 'name': 'Silver'}, {'id': 1874, 'name': 'Arvo Animation'}]",491,sunday,00:30,2019.0,spring,22486.0,238239.0,7644.0,12715.0,85347.0,366431.0,0.9444,0.0556
552,Digimon Adventure,1999-03-07,2000-03-26,"When a group of seven children go to summer camp, the last thing that they expect is snow falling in July. In the confusion that follows this phenomenon, they each receive an odd device that transports them to another world. As soon as they wake up in this new world, they encounter strange creatures who call themselves ""Digimon."" The Digimon tell them that they've landed in the ""Digital World,"" far from home.

With only the Digimon and the ""Digivices"" as protection, the seven children set off to find their way home and learn the reason why they were brought here. Led by the impulsive Taichi Yagami and his hungry Digimon partner Agumon, this group will have to fight unknown evils as they discover more about this outlandish Digital World.

[Written by MAL Rewrite]",7.77,923.0,492,364727,230316,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 4, 'name': 'Comedy'}, {'id': 10, 'name': 'Fantasy'}, {'id': 15, 'name': 'Kids'}]",54,other,1440,pg,"[{'id': 18, 'name': 'Toei Animation'}]",492,sunday,09:00,1999.0,spring,10200.0,317173.0,7947.0,9342.0,20417.0,365079.0,0.9526,0.0474
41226,Uzaki-chan wa Asobitai!,2020-07-10,2020-09-25,"At the start of her freshman year in college, Hana Uzaki reunites with Shinichi Sakurai, an upperclassman who was in the same club as her during her high school days. However, much to her surprise, the once active senior has ended up becoming a ""lonesome"" student, preferring to spend his free time in quiet peace.

Uzaki does whatever she can to keep Sakurai from being ""alone,"" from convincing him to go to the movies to going to his part-time workplace. While Sakurai finds her irritating and tiresome, he still goes along with Uzaki's hijinks and shenanigans, even if he knows that her perky personality will only lead the two of them into various comical situations.

Even so, as the days pass by, their relationship only gets better, to the point where people around them misinterpret them to be a couple. At any rate, whenever Uzaki wants to hang out with her upperclassman, fun and adorable wackiness is sure to follow!

[Written by MAL Rewrite]",7.01,3812.0,493,362737,187270,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 9, 'name': 'Ecchi'}, {'id': 22, 'name': 'Romance'}, {'id': 36, 'name': 'Slice of Life'}]",12,manga,1430,pg_13,"[{'id': 1974, 'name': 'ENGI'}]",493,friday,21:30,2020.0,summer,32791.0,225979.0,9288.0,21359.0,74271.0,363688.0,0.9157,0.0843
467,Koukaku Kidoutai: Stand Alone Complex,2002-10-01,2003-10-01,"In the not so distant future, mankind has advanced to a state where complete body transplants from flesh to machine is possible. This allows for great increases in both physical and cybernetic prowess and blurring the lines between the two worlds. However, criminals can also make full use of such technology, leading to new and sometimes, very dangerous crimes. In response to such innovative new methods, the Japanese Government has established Section 9, an independently operating police unit which deals with such highly sensitive crimes.

Led by Daisuke Aramaki and Motoko Kusanagi, Section 9 deals with such crimes over the entire social spectrum, usually with success. However, when faced with a new A level hacker nicknamed ""The Laughing Man,"" the team is thrown into a dangerous cat and mouse game, following the hacker's trail as it leaves its mark on Japan.

[Written by MAL Rewrite]",8.43,146.0,494,360226,145827,white,tv,finished_airing,"[{'id': 1, 'name': 'Action'}, {'id': 18, 'name': 'Mecha'}, {'id': 38, 'name': 'Military'}, {'id': 39, 'name': 'Police'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 42, 'name': 'Seinen'}]",26,manga,1500,r,"[{'id': 10, 'name': 'Production I.G'}]",494,NIL,NIL,2002.0,fall,19077.0,184025.0,17229.0,9017.0,131225.0,360573.0,0.9272,0.0728
12445,Tasogare Otome x Amnesia,2012-04-09,2012-06-25,"Seikyou Private Academy, built on the intrigue of traditional occult myths, bears a dark past—for 60 years, it has been haunted by a ghost known as Yuuko, a young woman who mysteriously died in the basement of the old school building. With no memory of her life or death, Yuuko discreetly finds and heads the Paranormal Investigations Club in search of answers.

A chance meeting leads Yuuko to cling to diligent freshman Teiichi Niiya, who can see the quirky ghost, they quickly grow close, and he decides to help her. Along with Kirie Kanoe, Yuuko's relative, and the oblivious second year Momoe Okonogi, they delve deep into the infamous Seven Mysteries of the storied school.

Tasogare Otome x Amnesia tells a unique tale of students who work together to shed light on their school's paranormal happenings, all the while inching closer to the truth behind Yuuko's death.

[Written by MAL Rewrite]",7.84,796.0,495,360101,163463,white,tv,finished_airing,"[{'id': 14, 'name': 'Horror'}, {'id': 7, 'name': 'Mystery'}, {'id': 22, 'name': 'Romance'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1420,r,"[{'id': 300, 'name': 'SILVER LINK.'}]",495,NIL,NIL,2012.0,spring,17815.0,206214.0,10404.0,9589.0,116285.0,360307.0,0.9445,0.0555
10080,Kami nomi zo Shiru Sekai II,2011-04-12,2011-06-28,"Keima Katsuragi, the ""God of Conquest,"" returns to his quest of expelling runaway spirits that have possessed the hearts of women. Still stuck in his contract with the demon Elsie, he must continue to utilize the knowledge he has gained from mastering multitudes of dating simulators and chase out the phantoms that reside within by capturing the hearts of that which he hates most: three-dimensional girls.

However, the God of Conquest has his work cut out for him. From exorcising karate practitioners and student teachers to the arrival of Elsie's best friend from Hell, he is up against a wide array of girls that will test his wit and may even take him by surprise. Though he would much rather stick to the world of 2D, he is trapped in lousy reality, and so Keima must trudge forward in his conquest of love.

[Written by MAL Rewrite]",7.9,713.0,496,359001,221608,white,tv,finished_airing,"[{'id': 4, 'name': 'Comedy'}, {'id': 35, 'name': 'Harem'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}, {'id': 37, 'name': 'Supernatural'}]",12,manga,1414,pg_13,"[{'id': 32, 'name': 'Manglobe'}]",496,tuesday,01:30,2011.0,spring,8635.0,296188.0,5346.0,4006.0,44994.0,359169.0,0.974,0.026
